Neighborhood,Neighborhood_lat,Neighborhood_long,Venue,Category,Venue_lat,Venue_long
Bayview Village,43.7869473,-79.385975,TD Canada Trust,Bank,43.7880740139986,-79.38036672770977
Bayview Village,43.7869473,-79.385975,Maxim's Cafe and Patisserie,Café,43.78786337669778,-79.38075094208715
Bayview Village,43.7869473,-79.385975,Kaga Sushi,Japanese Restaurant,43.78775840092113,-79.38108976991016
Downsview,43.7374732,-79.4647633,Toronto Downsview Airport (YZD),Airport,43.738882611749744,-79.47011109314882
Downsview,43.7374732,-79.4647633,Apex Talent,Business Service,43.73792578558341,-79.46223378181458
Downsview,43.7374732,-79.4647633,Ancaster Park,Park,43.73470570807407,-79.46477740817078
"The Danforth West, Riverdale",43.6795571,-79.352188,MenEssentials,Cosmetics Shop,43.677820068604575,-79.35126543045044
"The Danforth West, Riverdale",43.6795571,-79.352188,Pantheon,Greek Restaurant,43.67762124481265,-79.35143390043564
"The Danforth West, Riverdale",43.6795571,-79.352188,Cafe Fiorentina,Italian Restaurant,43.677743,-79.350115
"The Danforth West, Riverdale",43.6795571,-79.352188,La Diperie,Ice Cream Shop,43.677702,-79.352265
"The Danforth West, Riverdale",43.6795571,-79.352188,Dolce Gelato,Ice Cream Shop,43.677772998450614,-79.35118737317053
"The Danforth West, Riverdale",43.6795571,-79.352188,Louis Cifer Brew Works,Brewery,43.677662745359996,-79.3513125762371
"The Danforth West, Riverdale",43.6795571,-79.352188,Mezes,Greek Restaurant,43.6779622615441,-79.35019606997218
"The Danforth West, Riverdale",43.6795571,-79.352188,Moksha Yoga Danforth,Yoga Studio,43.67762174479883,-79.3521159367257
"The Danforth West, Riverdale",43.6795571,-79.352188,Messini Authentic Gyros,Greek Restaurant,43.677704,-79.35048
"The Danforth West, Riverdale",43.6795571,-79.352188,7 Numbers,Italian Restaurant,43.677061774959824,-79.35393428891682
"The Danforth West, Riverdale",43.6795571,-79.352188,Valley Farm Produce,Fruit & Vegetable Store,43.677999294687275,-79.3499690927287
"The Danforth West, Riverdale",43.6795571,-79.352188,The Auld Spot Pub,Pub,43.67733505610778,-79.35312964755529
"The Danforth West, Riverdale",43.6795571,-79.352188,Rikkochez,Restaurant,43.677267,-79.353274
"The Danforth West, Riverdale",43.6795571,-79.352188,Pizzeria Libretto,Pizza Place,43.678488633358,-79.34757579277853
"The Danforth West, Riverdale",43.6795571,-79.352188,The Big Carrot Organic Juice Bar,Juice Bar,43.677438,-79.352683
"The Danforth West, Riverdale",43.6795571,-79.352188,Tsaa Tea Shop,Bubble Tea Shop,43.67776898684133,-79.35130446081268
"The Danforth West, Riverdale",43.6795571,-79.352188,Re: Reading,Bookstore,43.678506570428084,-79.34767758382526
"The Danforth West, Riverdale",43.6795571,-79.352188,Astoria Shish Kebob House,Greek Restaurant,43.677596,-79.351738
"The Danforth West, Riverdale",43.6795571,-79.352188,Athen's Pastries,Greek Restaurant,43.67816589533113,-79.34892679522846
"The Danforth West, Riverdale",43.6795571,-79.352188,Don Valley Trail,Trail,43.67633091997674,-79.35392333297455
"The Danforth West, Riverdale",43.6795571,-79.352188,Alexandros,Greek Restaurant,43.67830448799868,-79.34948556208978
"The Danforth West, Riverdale",43.6795571,-79.352188,IQ Living,Furniture / Home Store,43.678477,-79.347811
"The Danforth West, Riverdale",43.6795571,-79.352188,Demetres,Dessert Shop,43.67768266377745,-79.35160842812537
"The Danforth West, Riverdale",43.6795571,-79.352188,Christina's On The Danforth,Greek Restaurant,43.678239784878826,-79.34918494943804
"The Danforth West, Riverdale",43.6795571,-79.352188,Urban Nails,Spa,43.676667789021906,-79.35660190332753
"The Danforth West, Riverdale",43.6795571,-79.352188,Bulk Barn,Grocery Store,43.67678989740336,-79.35586511284247
"The Danforth West, Riverdale",43.6795571,-79.352188,Momo Hut And Gardens,Tibetan Restaurant,43.677491,-79.351516
"The Danforth West, Riverdale",43.6795571,-79.352188,Marvel Coffee Co.,Coffee Shop,43.678629530863844,-79.34746013725268
"The Danforth West, Riverdale",43.6795571,-79.352188,Dough Bakeshop,Bakery,43.67664308520287,-79.35684634585105
"The Danforth West, Riverdale",43.6795571,-79.352188,Sher-E-Punjab,Indian Restaurant,43.67730788939673,-79.35306551709385
"The Danforth West, Riverdale",43.6795571,-79.352188,Simone's Caribbean Restaurant,Caribbean Restaurant,43.67865547474292,-79.34658157954753
"The Danforth West, Riverdale",43.6795571,-79.352188,Second Cup,Coffee Shop,43.677232,-79.3528982
"The Danforth West, Riverdale",43.6795571,-79.352188,Kalyvia,Greek Restaurant,43.6779727,-79.3512077
"The Danforth West, Riverdale",43.6795571,-79.352188,Leonidas Chocolates Cafe,Café,43.67811808012494,-79.34948504099059
"The Danforth West, Riverdale",43.6795571,-79.352188,Sushi Friends,Japanese Restaurant,43.67761413097764,-79.35164084535384
"The Danforth West, Riverdale",43.6795571,-79.352188,Cafe Frappe,Coffee Shop,43.67812618087551,-79.34843379217203
"The Danforth West, Riverdale",43.6795571,-79.352188,Bar Oak,Lounge,43.67793098663968,-79.34872380466781
"The Danforth West, Riverdale",43.6795571,-79.352188,Menchie's,Frozen Yogurt Shop,43.67830909198205,-79.34810528402672
"The Danforth West, Riverdale",43.6795571,-79.352188,IL FORNELLO on Danforth,Italian Restaurant,43.67860392856738,-79.34690364849348
"The Danforth West, Riverdale",43.6795571,-79.352188,LCBO,Liquor Store,43.676815838008714,-79.35604671347544
"The Danforth West, Riverdale",43.6795571,-79.352188,Kitchen Stuff Plus,Furniture / Home Store,43.67861256318158,-79.34642163596001
"The Danforth West, Riverdale",43.6795571,-79.352188,Factory Girl,American Restaurant,43.67669287762859,-79.35629876225282
